idx	status	level	score	techniques
441	solved	极端	4710	隐藏唯一数(Hidden Single)*15, Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*4, 隐藏数对(Hidden Pair)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*1, Multi Colors 1*1, Discontinuous Nice Loop*1, X-Wing*1, Naked Single*20, Locked Pair*1, 唯一性测试 1*1, 空矩形(Empty Rectangle)*1, XY链(XY-Chain)*2, Sue de Coq*1, W-Wing*1, Full House*20
442	solved	极端	8044	隐藏唯一数(Hidden Single)*4, 隐藏数对(Hidden Pair)*3, Locked Candidates Type 1 (Pointing)*6, Finned Swordfish*1, Discontinuous Nice Loop*3, Almost Locked Set XZ-Rule*4, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*2, Forcing Chain Verity*2, Locked Pair*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Naked Triple*1, 空矩形(Empty Rectangle)*1, Sue de Coq*1, AIC*4, Naked Pair*1, 双线风筝(2-String Kite)*1, Naked Single*33, Continuous Nice Loop*1, Locked Candidates Type 2 (Claiming)*1, XY链(XY-Chain)*1, Full House*19
443	solved	极端	7334	Naked Single*18, 隐藏唯一数(Hidden Single)*14, Discontinuous Nice Loop*10, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*2, 双线风筝(2-String Kite)*1, Locked Candidates Type 1 (Pointing)*3, XY-Wing*1, AIC*2, 隐式矩形(Hidden Rectangle)*1, 三链列(Swordfish)*1, Almost Locked Set Chain*3, Full House*19
444	solved	极端	13330	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*4, Discontinuous Nice Loop*6, Forcing Chain Contradiction*12, Almost Locked Set XZ-Rule*2, Forcing Chain Verity*2, Forcing Net Contradiction*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Naked Pair*2, 双线风筝(2-String Kite)*1, W-Wing*1, 成组 AIC*1, AIC*3, Naked Single*23, Naked Triple*3, 摩天楼(Skyscraper)*3, 多宝鱼(Turbot Fish)*1, Locked Pair*1, Full House*19
445	solved	极端	5742	隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*4, 隐式矩形(Hidden Rectangle)*1, Forcing Chain Contradiction*6, Forcing Net Verity*1, W-Wing*1, Naked Single*16, 多宝鱼(Turbot Fish)*1, Sashimi Swordfish*1, Sue de Coq*1, Naked Pair*1, X链(X-Chain)*1, 摩天楼(Skyscraper)*1, Full House*20
446	solved	极端	6088	隐藏唯一数(Hidden Single)*24, Locked Candidates Type 1 (Pointing)*4, Naked Triple*1, Forcing Chain Contradiction*5, Forcing Net Contradiction*1, 空矩形(Empty Rectangle)*2, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, XYZ-Wing*1, Naked Single*8, 摩天楼(Skyscraper)*1, 双线风筝(2-String Kite)*1, Full House*20
447	solved	极端	8430	隐藏唯一数(Hidden Single)*17, Locked Candidates Type 2 (Claiming)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*2, Forcing Chain Verity*1, Forcing Net Contradiction*2, Sue de Coq*1, 空矩形(Empty Rectangle)*2, Forcing Net Verity*1, Locked Candidates Type 1 (Pointing)*2, Naked Single*13, XY-Wing*3, Full House*20, 隐式矩形(Hidden Rectangle)*1, AIC*2, Discontinuous Nice Loop*5, 双线风筝(2-String Kite)*1, XYZ-Wing*1
448	solved	极端	5222	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*4, Finned X-Wing*1, Discontinuous Nice Loop*1, Almost Locked Set XY-Wing*1, Forcing Net Verity*2, X-Wing*1, Naked Triple*2, 空矩形(Empty Rectangle)*1, Forcing Chain Contradiction*1, Finned Swordfish*1, Naked Single*22, Sue de Coq*1, AIC*1, XY-Wing*2, Locked Candidates Type 2 (Claiming)*2, XYZ-Wing*1, XY链(XY-Chain)*1, Full House*20, Naked Pair*1
449	solved	极端	11490	Locked Candidates Type 1 (Pointing)*6, AIC*4, 摩天楼(Skyscraper)*2, Discontinuous Nice Loop*7, Forcing Chain Contradiction*8, Almost Locked Set XY-Wing*2, Almost Locked Set XZ-Rule*1, Forcing Net Contradiction*1, Forcing Net Verity*1, Naked Single*18, 隐藏唯一数(Hidden Single)*13, Finned Swordfish*1, Sue de Coq*1, 双线风筝(2-String Kite)*1, 空矩形(Empty Rectangle)*1, XY链(XY-Chain)*1, W-Wing*1, Locked Candidates Type 2 (Claiming)*1, Full House*19
450	solved	极端	5004	隐藏唯一数(Hidden Single)*11, 摩天楼(Skyscraper)*3, 空矩形(Empty Rectangle)*3, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*1, Discontinuous Nice Loop*2, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*4, Forcing Net Verity*1, Naked Triple*2, Naked Single*19, Full House*21
451	solved	极端	8344	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*5, 双线风筝(2-String Kite)*2, Sue de Coq*1, X链(X-Chain)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*5, Forcing Chain Verity*2, Forcing Net Verity*1, Naked Single*20, Full House*20, 唯一性测试 1*1, 隐式矩形(Hidden Rectangle)*1, Almost Locked Set XY-Wing*2, 成组连续环(Grouped Continuous Nice Loop)*1, Discontinuous Nice Loop*3, 空矩形(Empty Rectangle)*1, XYZ-Wing*1, Locked Candidates Type 2 (Claiming)*1, Naked Pair*1, Locked Pair*2
452	solved	极端	12742	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*3, Almost Locked Set XY-Wing*2, Discontinuous Nice Loop*4, Almost Locked Set Chain*1, Forcing Chain Contradiction*16, 多宝鱼(Turbot Fish)*1, Naked Pair*2, Forcing Chain Verity*2, Locked Candidates Type 2 (Claiming)*2, Naked Single*26, Naked Triple*1, AIC*2, Full House*20, 隐式矩形(Hidden Rectangle)*1, 摩天楼(Skyscraper)*1
453	solved	极端	10952	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*2, Forcing Chain Contradiction*10, Forcing Net Verity*1, Discontinuous Nice Loop*8, Finned Franken Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, XYZ-Wing*2, Continuous Nice Loop*1, Locked Candidates Type 2 (Claiming)*3, AIC*1, Naked Single*22, Full House*21, Naked Pair*2, W-Wing*2, X-Wing*1, XY链(XY-Chain)*1
454	solved	极端	3044	隐藏唯一数(Hidden Single)*20, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Locked Candidates Type 2 (Claiming)*1, Almost Locked Set XZ-Rule*1, Finned Franken Swordfish*1, Forcing Chain Contradiction*1, Sashimi X-Wing*1, Locked Candidates Type 1 (Pointing)*1, Naked Single*17, Full House*19
455	solved	极端	5732	隐藏唯一数(Hidden Single)*9, 隐藏数对(Hidden Pair)*1, Discontinuous Nice Loop*4, Locked Candidates Type 1 (Pointing)*4, Continuous Nice Loop*1, Forcing Chain Contradiction*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, 空矩形(Empty Rectangle)*1, XY-Wing*1, Naked Single*23, Full House*21, XY链(XY-Chain)*3, Finned X-Wing*1, AIC*4, W-Wing*1
456	solved	极端	6514	隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*5, Naked Triple*2, Locked Candidates Type 2 (Claiming)*2, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XY-Wing*4, 空矩形(Empty Rectangle)*2, Almost Locked Set Chain*1, 隐藏数对(Hidden Pair)*1, AIC*2, Naked Single*20, 双线风筝(2-String Kite)*1, 成组 AIC*1, Locked Pair*2, Full House*20
457	solved	极端	8146	隐藏唯一数(Hidden Single)*6, Locked Triple*1, Locked Candidates Type 1 (Pointing)*1, Naked Pair*1, Naked Triple*1, 双线风筝(2-String Kite)*1, Finned Swordfish*1, Discontinuous Nice Loop*10, Forcing Chain Contradiction*6, Naked Single*32, Almost Locked Set XY-Wing*2, Sue de Coq*1, AIC*2, Full House*21
458	solved	极端	9700	Naked Single*18, 隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*2, Discontinuous Nice Loop*3, Finned Swordfish*1, Forcing Chain Contradiction*7, 隐式矩形(Hidden Rectangle)*3, Locked Candidates Type 2 (Claiming)*3, Forcing Net Contradiction*1, Finned X-Wing*2, Almost Locked Set XZ-Rule*1, Forcing Chain Verity*1, AIC*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XY-Wing*2, 空矩形(Empty Rectangle)*1, XYZ-Wing*1, 双线风筝(2-String Kite)*1, Naked Triple*1, 摩天楼(Skyscraper)*1, Full House*20
459	solved	极端	7220	隐藏唯一数(Hidden Single)*19, Finned Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Finned Franken Swordfish*1, Forcing Chain Contradiction*9, Locked Candidates Type 2 (Claiming)*1, Locked Candidates Type 1 (Pointing)*1, 成组 AIC*1, Forcing Net Verity*1, Naked Single*15, Full House*21
460	solved	极端	4152	隐藏唯一数(Hidden Single)*10, Naked Triple*1, 双线风筝(2-String Kite)*2, Finned Swordfish*1, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*2, Almost Locked Set Chain*1, Locked Candidates Type 1 (Pointing)*3, W-Wing*1, XY-Wing*1, Naked Single*22, Full House*21
461	solved	极端	11060	Naked Single*28, 隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*3, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*9, Discontinuous Nice Loop*2, Forcing Chain Verity*1, Forcing Net Verity*1, 摩天楼(Skyscraper)*2, Naked Triple*1, 隐藏数对(Hidden Pair)*1, Continuous Nice Loop*1, 唯一性测试 4*1, XY链(XY-Chain)*2, AIC*1, 双线风筝(2-String Kite)*1, XY-Wing*1, Full House*21
462	solved	极端	9788	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*4, Naked Triple*3, Naked Single*18, Finned Swordfish*1, Almost Locked Set Chain*1, 成组不连续环(Grouped Discontinuous Nice Loop)*5, 成组 AIC*1, Almost Locked Set XY-Wing*4, Forcing Chain Contradiction*4, Locked Candidates Type 2 (Claiming)*1, 隐式矩形(Hidden Rectangle)*2, Discontinuous Nice Loop*2, AIC*4, Continuous Nice Loop*1, Naked Pair*1, 空矩形(Empty Rectangle)*1, XY链(XY-Chain)*3, Full House*20, Remote Pair*1, 唯一性测试 2*1
463	solved	极端	6084	隐藏唯一数(Hidden Single)*16, Naked Single*20, Locked Candidates Type 1 (Pointing)*2, Locked Candidates Type 2 (Claiming)*6, Discontinuous Nice Loop*3, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*1, 双线风筝(2-String Kite)*1, X链(X-Chain)*1, AIC*2, Full House*20, Naked Triple*2, 多宝鱼(Turbot Fish)*1, XY链(XY-Chain)*5, XY-Wing*1, Finned Swordfish*1, W-Wing*1
464	solved	极端	6864	隐藏唯一数(Hidden Single)*18, Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*3, Naked Pair*1, 双线风筝(2-String Kite)*2, 空矩形(Empty Rectangle)*2, Locked Pair*1, Discontinuous Nice Loop*6, 成组 AIC*2, Naked Single*18, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, Almost Locked Set Chain*1, Forcing Chain Contradiction*2, Forcing Chain Verity*1, Sashimi X-Wing*1, Finned Swordfish*1, Naked Triple*1, Full House*20
465	solved	极端	7662	Naked Single*22, Full House*21, 隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*5, X-Wing*1, Discontinuous Nice Loop*7, Almost Locked Set XZ-Rule*1, Forcing Chain Verity*4, Forcing Chain Contradiction*1, Almost Locked Set XY-Wing*1, AIC*1, Naked Triple*1, Sue de Coq*1, XYZ-Wing*2, W-Wing*3, 双线风筝(2-String Kite)*1, Locked Candidates Type 2 (Claiming)*1, XY链(XY-Chain)*1
466	solved	极端	6544	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*5, 隐藏数对(Hidden Pair)*2, 空矩形(Empty Rectangle)*1, XYZ-Wing*2, Almost Locked Set XY-Wing*1, 摩天楼(Skyscraper)*2, Discontinuous Nice Loop*6, Naked Single*23, AIC*1, Locked Candidates Type 2 (Claiming)*1, XY-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*6, 成组 AIC*1, Naked Triple*1, Finned Swordfish*2, Full House*21
467	solved	极端	3478	Naked Single*20, 隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*1, 隐藏数对(Hidden Pair)*1, 隐式矩形(Hidden Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XY-Wing*1, Almost Locked Set Chain*1, Continuous Nice Loop*1, AIC*1, Locked Pair*2, X-Wing*1, W-Wing*1, Naked Triple*1, 唯一性测试 3*1, Sashimi Swordfish*1, Full House*20
468	solved	极端	4010	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*7, 双线风筝(2-String Kite)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*2, 成组连续环(Grouped Continuous Nice Loop)*1, Locked Candidates Type 2 (Claiming)*1, XYZ-Wing*1, Naked Pair*2, 空矩形(Empty Rectangle)*1, 隐式矩形(Hidden Rectangle)*1, XY链(XY-Chain)*1, XY-Wing*1, Naked Single*25, Full House*20
469	solved	极端	3100	隐藏唯一数(Hidden Single)*11, Naked Pair*1, Naked Single*25, 唯一性测试 3*1, Finned X-Wing*2, 空矩形(Empty Rectangle)*1, Forcing Chain Contradiction*1, Forcing Net Verity*1, Almost Locked Set XZ-Rule*1, Locked Candidates Type 1 (Pointing)*2, Locked Candidates Type 2 (Claiming)*1, Naked Triple*2, 隐式矩形(Hidden Rectangle)*1, Discontinuous Nice Loop*1, Locked Pair*1, Full House*19
470	solved	极端	6330	隐藏唯一数(Hidden Single)*24, 双线风筝(2-String Kite)*2, Finned X-Wing*1, Finned Swordfish*1, X链(X-Chain)*1, Discontinuous Nice Loop*3, Forcing Chain Contradiction*6, Locked Candidates Type 1 (Pointing)*3, Naked Single*11, 隐式矩形(Hidden Rectangle)*1, Locked Candidates Type 2 (Claiming)*1, Sue de Coq*1, 摩天楼(Skyscraper)*1, Full House*20, XY-Wing*1, W-Wing*2
471	solved	极端	4900	Naked Single*21, 隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*3, 双线风筝(2-String Kite)*2, Forcing Chain Contradiction*2, Forcing Net Verity*1, Sue de Coq*2, Discontinuous Nice Loop*3, AIC*1, Locked Candidates Type 2 (Claiming)*2, Naked Pair*2, X-Wing*1, XY链(XY-Chain)*1, W-Wing*1, Full House*20
472	solved	极端	8448	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*5, 空矩形(Empty Rectangle)*1, 双线风筝(2-String Kite)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*5, Discontinuous Nice Loop*6, 隐式矩形(Hidden Rectangle)*2, Locked Candidates Type 2 (Claiming)*1, Finned X-Wing*1, Naked Single*18, Full House*21, Continuous Nice Loop*1, Naked Pair*2, 摩天楼(Skyscraper)*1, Sue de Coq*1, AIC*1, 唯一性测试 3*1, Finned Swordfish*1, W-Wing*1
473	solved	极端	9800	Naked Single*29, 隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*3, Forcing Net Contradiction*1, Naked Pair*3, 多宝鱼(Turbot Fish)*1, Finned X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, XYZ-Wing*1, Almost Locked Set XZ-Rule*2, Almost Locked Set XY-Wing*3, X链(X-Chain)*1, Forcing Chain Contradiction*4, Forcing Chain Verity*1, Forcing Net Verity*1, Naked Triple*2, Finned Swordfish*1, 双线风筝(2-String Kite)*1, XY链(XY-Chain)*1, Discontinuous Nice Loop*3, AIC*2, Locked Candidates Type 2 (Claiming)*1, Sue de Coq*1, 空矩形(Empty Rectangle)*1, W-Wing*1, Full House*20
474	solved	极端	10906	隐藏唯一数(Hidden Single)*13, 隐藏数对(Hidden Pair)*1, 双线风筝(2-String Kite)*5, 成组不连续环(Grouped Discontinuous Nice Loop)*6, AIC*2, Discontinuous Nice Loop*4, Locked Candidates Type 1 (Pointing)*7, Naked Single*21, Forcing Chain Contradiction*6, Almost Locked Set Chain*1, Forcing Chain Verity*1, XY-Wing*2, Sashimi Swordfish*2, X-Wing*1, Locked Candidates Type 2 (Claiming)*1, 隐式矩形(Hidden Rectangle)*1, Full House*20, W-Wing*2, XYZ-Wing*1, Naked Pair*2, XY链(XY-Chain)*1, 多宝鱼(Turbot Fish)*1
475	solved	极端	13924	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*9, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XZ-Rule*2, Almost Locked Set XY-Wing*5, Forcing Chain Contradiction*11, Almost Locked Set Chain*1, Forcing Chain Verity*2, Locked Candidates Type 2 (Claiming)*1, Naked Triple*1, AIC*3, 隐式矩形(Hidden Rectangle)*1, Finned Swordfish*1, XY链(XY-Chain)*1, Naked Single*20, Full House*21
476	solved	极端	4100	隐藏唯一数(Hidden Single)*19, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*2, 双线风筝(2-String Kite)*3, Forcing Net Verity*1, Naked Triple*2, AIC*1, Almost Locked Set XZ-Rule*3, 空矩形(Empty Rectangle)*2, Discontinuous Nice Loop*1, X-Wing*1, Naked Single*16, Naked Pair*1, Full House*20, 摩天楼(Skyscraper)*1
477	solved	极端	3408	Full House*19, Naked Single*22, 隐藏唯一数(Hidden Single)*11, Discontinuous Nice Loop*3, Locked Candidates Type 1 (Pointing)*5, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Forcing Chain Verity*1, 成组 AIC*2, Naked Pair*2, XYZ-Wing*1
478	solved	极端	2640	隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*7, Naked Triple*2, Naked Single*28, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*1, Forcing Net Verity*1, Naked Pair*1, 隐藏数对(Hidden Pair)*1, Full House*21
479	solved	极端	7888	隐藏唯一数(Hidden Single)*10, Finned X-Wing*1, Finned Franken Swordfish*1, Forcing Chain Contradiction*10, Almost Locked Set XY-Wing*1, Locked Candidates Type 2 (Claiming)*2, Forcing Net Verity*1, Naked Single*21, Full House*21, Locked Candidates Type 1 (Pointing)*2, Sashimi X-Wing*1, Hidden Triple*1, W-Wing*1, XY链(XY-Chain)*1, XY-Wing*1
480	solved	极端	6676	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*5, Almost Locked Set XY-Wing*4, Forcing Chain Contradiction*3, Almost Locked Set XZ-Rule*2, Locked Candidates Type 2 (Claiming)*2, Almost Locked Set Chain*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, W-Wing*2, Discontinuous Nice Loop*4, XY链(XY-Chain)*1, Naked Single*23, Full House*20
481	solved	极端	8084	隐藏唯一数(Hidden Single)*12, Naked Pair*1, 双线风筝(2-String Kite)*2, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*8, Locked Candidates Type 1 (Pointing)*1, Forcing Net Verity*1, Naked Single*20, Discontinuous Nice Loop*2, Locked Candidates Type 2 (Claiming)*1, Locked Pair*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Finned X-Wing*1, 隐藏数对(Hidden Pair)*1, AIC*2, Naked Triple*1, Multi Colors 1*1, 隐式矩形(Hidden Rectangle)*1, XY链(XY-Chain)*1, Full House*19
482	solved	极端	4884	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*3, Naked Triple*4, Naked Single*24, Locked Candidates Type 2 (Claiming)*1, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*1, Forcing Chain Verity*1, Forcing Chain Contradiction*2, Forcing Net Verity*1, Discontinuous Nice Loop*1, 摩天楼(Skyscraper)*1, Locked Pair*1, 三链列(Swordfish)*1, XY链(XY-Chain)*1, Full House*20, W-Wing*1, XY-Wing*1
483	solved	极端	10830	隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*3, 隐藏数对(Hidden Pair)*1, 双线风筝(2-String Kite)*3, Finned X-Wing*2, Discontinuous Nice Loop*4, Almost Locked Set XZ-Rule*2, 成组不连续环(Grouped Discontinuous Nice Loop)*6, Almost Locked Set XY-Wing*2, Locked Candidates Type 2 (Claiming)*3, Forcing Chain Contradiction*7, Naked Triple*2, AIC*2, XY链(XY-Chain)*2, Naked Single*18, Full House*21, Naked Pair*1, XY-Wing*1, 唯一性测试 4*1, W-Wing*1
484	solved	极端	11072	隐藏唯一数(Hidden Single)*13, W-Wing*1, Discontinuous Nice Loop*11, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Finned Franken Swordfish*1, Forcing Chain Contradiction*6, 多宝鱼(Turbot Fish)*1, Forcing Chain Verity*1, X链(X-Chain)*1, Locked Candidates Type 1 (Pointing)*3, Sue de Coq*1, Full House*20, Naked Single*15, 双线风筝(2-String Kite)*1, Finned X-Wing*1, Locked Candidates Type 2 (Claiming)*1, XY链(XY-Chain)*2, 唯一性测试 6*1, AIC*1, Locked Pair*1, Naked Pair*1
485	solved	极端	6408	隐藏唯一数(Hidden Single)*11, Locked Candidates Type 1 (Pointing)*6, Locked Candidates Type 2 (Claiming)*4, Naked Triple*3, Naked Single*21, 双线风筝(2-String Kite)*1, Forcing Chain Contradiction*5, Almost Locked Set XZ-Rule*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set Chain*2, Discontinuous Nice Loop*2, XY链(XY-Chain)*1, Full House*20
486	solved	极端	8616	隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*6, 双线风筝(2-String Kite)*4, Discontinuous Nice Loop*7, 隐式矩形(Hidden Rectangle)*1, Almost Locked Set XZ-Rule*4, Forcing Chain Verity*1, Forcing Chain Contradiction*2, Naked Triple*2, 三链列(Swordfish)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*3, Naked Single*17, XYZ-Wing*1, Naked Pair*1, AIC*2, Locked Candidates Type 2 (Claiming)*1, Full House*20, W-Wing*1
