idx	status	level	score	techniques
414	solved	极端	9192	隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*10, 双线风筝(2-String Kite)*2, Finned X-Wing*1, Forcing Chain Contradiction*9, Discontinuous Nice Loop*1, Almost Locked Set XZ-Rule*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, XY-Wing*3, Naked Triple*6, Naked Single*26, 空矩形(Empty Rectangle)*1, Full House*21, Locked Candidates Type 2 (Claiming)*2, Naked Pair*1, 隐式矩形(Hidden Rectangle)*2, 多宝鱼(Turbot Fish)*1, Locked Pair*1, W-Wing*1, XY链(XY-Chain)*1
415	solved	极端	6398	Locked Candidates Type 1 (Pointing)*3, Naked Triple*1, Hidden Triple*1, Sashimi X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*3, Almost Locked Set XY-Wing*5, 隐藏唯一数(Hidden Single)*13, Almost Locked Set Chain*1, Discontinuous Nice Loop*2, Naked Pair*1, Naked Single*19, 隐藏数对(Hidden Pair)*1, W-Wing*1, 唯一性测试 3*1, Full House*20
416	solved	极端	4732	Naked Single*22, 隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*5, Discontinuous Nice Loop*1, Forcing Chain Contradiction*6, Almost Locked Set XZ-Rule*1, Sue de Coq*1, Naked Pair*1, AIC*1, Full House*21
417	solved	极端	8944	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*3, 双线风筝(2-String Kite)*1, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*7, Almost Locked Set XY-Wing*2, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Forcing Chain Contradiction*6, Naked Triple*2, 多宝鱼(Turbot Fish)*1, XYZ-Wing*1, Sue de Coq*1, 摩天楼(Skyscraper)*2, Naked Pair*3, Remote Pair*1, Naked Single*27, Full House*20
418	solved	极端	5472	Naked Single*26, Locked Candidates Type 1 (Pointing)*6, Sue de Coq*1, Discontinuous Nice Loop*2, Forcing Chain Contradiction*3, Locked Candidates Type 2 (Claiming)*2, 隐式矩形(Hidden Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Forcing Chain Verity*1, 唯一性测试 6*1, 隐藏唯一数(Hidden Single)*8, X-Wing*1, Full House*19, 唯一性测试 3*1, Naked Triple*1, W-Wing*1, 唯一性测试 2*1
419	solved	极端	3882	Naked Single*20, 隐藏唯一数(Hidden Single)*15, 空矩形(Empty Rectangle)*2, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*1, Full House*18, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*1, AIC*1, 摩天楼(Skyscraper)*1, Naked Pair*1, 唯一性测试 3*1, XYZ-Wing*2, Naked Triple*1, W-Wing*1
420	solved	极端	6492	隐藏唯一数(Hidden Single)*15, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*3, Discontinuous Nice Loop*8, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*2, Finned Swordfish*1, Almost Locked Set XY-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Locked Pair*1, Naked Single*18, W-Wing*1, AIC*1, Continuous Nice Loop*1, XY链(XY-Chain)*1, X-Wing*1, XY-Wing*1, Full House*20, Naked Pair*1
421	stuck	-	1458	隐藏唯一数(Hidden Single)*2, Locked Candidates Type 1 (Pointing)*1, Discontinuous Nice Loop*2, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*1
422	solved	极端	2260	隐藏唯一数(Hidden Single)*9, Locked Triple*1, Locked Candidates Type 1 (Pointing)*5, Naked Triple*1, 双线风筝(2-String Kite)*1, 隐式矩形(Hidden Rectangle)*1, Finned X-Wing*1, Discontinuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XZ-Rule*1, Naked Single*26, Full House*20
423	solved	极端	4828	隐藏唯一数(Hidden Single)*8, Locked Candidates Type 1 (Pointing)*5, 隐式矩形(Hidden Rectangle)*1, Discontinuous Nice Loop*5, Naked Single*24, Almost Locked Set Chain*1, Forcing Chain Contradiction*2, Naked Pair*1, Almost Locked Set XY-Wing*2, Full House*20, Naked Triple*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, W-Wing*1, X-Wing*1
424	stuck	-	1602	隐藏唯一数(Hidden Single)*3, Locked Pair*1, 唯一性测试 4*1, Finned X-Wing*1, Discontinuous Nice Loop*2, XYZ-Wing*1, Forcing Chain Contradiction*1, Locked Candidates Type 2 (Claiming)*1
425	solved	极端	10666	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*7, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Almost Locked Set XY-Wing*8, Naked Pair*1, Almost Locked Set XZ-Rule*2, Discontinuous Nice Loop*4, 成组 AIC*2, Forcing Chain Contradiction*2, Forcing Chain Verity*1, Locked Pair*1, 双线风筝(2-String Kite)*2, Almost Locked Set Chain*1, Naked Single*21, AIC*1, XY链(XY-Chain)*2, Naked Triple*1, Sue de Coq*1, XYZ-Wing*1, Locked Candidates Type 2 (Claiming)*1, Full House*21
426	solved	极端	9890	隐藏唯一数(Hidden Single)*5, Locked Candidates Type 1 (Pointing)*4, 双线风筝(2-String Kite)*4, 隐式矩形(Hidden Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*9, Almost Locked Set XY-Wing*2, Forcing Chain Contradiction*4, Almost Locked Set Chain*1, X-Wing*2, Discontinuous Nice Loop*4, Locked Pair*1, Continuous Nice Loop*1, Naked Single*29, Naked Triple*4, Sue de Coq*1, XY链(XY-Chain)*2, Locked Candidates Type 2 (Claiming)*2, 摩天楼(Skyscraper)*1, Full House*21
427	solved	极端	6486	Naked Single*21, Full House*20, 隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*4, 隐藏数对(Hidden Pair)*2, AIC*3, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*3, Almost Locked Set XZ-Rule*2, Locked Candidates Type 2 (Claiming)*1, 双线风筝(2-String Kite)*2, 唯一性测试 2*1, Naked Triple*1, W-Wing*1, Naked Pair*2, 隐式矩形(Hidden Rectangle)*1, XY链(XY-Chain)*1
428	stuck	-	5254	隐藏唯一数(Hidden Single)*1, XY-Wing*1, Discontinuous Nice Loop*1, Forcing Chain Contradiction*9, 成组不连续环(Grouped Discontinuous Nice Loop)*1
429	solved	极端	8988	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 2 (Claiming)*1, 多宝鱼(Turbot Fish)*1, Finned Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XY-Wing*3, Locked Candidates Type 1 (Pointing)*4, Forcing Chain Contradiction*10, Naked Pair*2, 空矩形(Empty Rectangle)*1, W-Wing*4, Discontinuous Nice Loop*2, Almost Locked Set XZ-Rule*1, Naked Single*19, 摩天楼(Skyscraper)*1, Full House*21
430	solved	极端	12820	隐藏唯一数(Hidden Single)*20, Locked Candidates Type 2 (Claiming)*2, 双线风筝(2-String Kite)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*5, Forcing Chain Contradiction*12, Discontinuous Nice Loop*5, Almost Locked Set XZ-Rule*1, Forcing Chain Verity*1, 摩天楼(Skyscraper)*3, 隐式矩形(Hidden Rectangle)*1, Sue de Coq*1, Almost Locked Set XY-Wing*1, AIC*1, 多宝鱼(Turbot Fish)*1, Naked Single*14, Full House*21, XY-Wing*1, XY链(XY-Chain)*1, Locked Candidates Type 1 (Pointing)*1, Naked Triple*1, X-Wing*1, W-Wing*1
431	solved	极端	5674	隐藏唯一数(Hidden Single)*23, 空矩形(Empty Rectangle)*1, Discontinuous Nice Loop*3, Naked Single*13, Sashimi X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*3, Locked Candidates Type 1 (Pointing)*4, Almost Locked Set XY-Wing*1, 隐藏数对(Hidden Pair)*1, 摩天楼(Skyscraper)*1, Locked Candidates Type 2 (Claiming)*2, Continuous Nice Loop*1, 隐式矩形(Hidden Rectangle)*1, XY链(XY-Chain)*2, AIC*1, Full House*20, Naked Pair*1, 三链列(Swordfish)*1, Bivalue Universal Grave + 1*1
432	stuck	-	1814	隐藏唯一数(Hidden Single)*1, Finned Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*2
433	solved	极端	6784	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*4, X-Wing*1, 双线风筝(2-String Kite)*3, Finned Swordfish*2, Naked Single*22, 摩天楼(Skyscraper)*2, Naked Triple*2, Discontinuous Nice Loop*8, Almost Locked Set Chain*1, Forcing Chain Contradiction*1, 多宝鱼(Turbot Fish)*1, Naked Pair*3, Finned X-Wing*1, XYZ-Wing*1, AIC*2, XY链(XY-Chain)*1, W-Wing*1, XY-Wing*1, Full House*21
434	solved	极端	6604	隐藏唯一数(Hidden Single)*8, Naked Single*22, X-Wing*2, Forcing Chain Contradiction*3, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XY-Wing*2, Discontinuous Nice Loop*5, Naked Pair*2, Finned Swordfish*2, Locked Candidates Type 1 (Pointing)*2, XY链(XY-Chain)*1, 多宝鱼(Turbot Fish)*1, 双线风筝(2-String Kite)*2, Full House*21
435	stuck	-	5640	隐藏唯一数(Hidden Single)*4, Naked Single*1, Locked Candidates Type 1 (Pointing)*1, 隐式矩形(Hidden Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*10, Finned X-Wing*1
436	solved	极端	6056	Naked Single*25, 隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*3, 摩天楼(Skyscraper)*2, 隐藏数对(Hidden Pair)*1, Discontinuous Nice Loop*6, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*5, Locked Candidates Type 2 (Claiming)*2, 双线风筝(2-String Kite)*1, W-Wing*1, Naked Pair*1, Full House*19
437	solved	极端	9926	隐藏唯一数(Hidden Single)*13, Locked Pair*1, Locked Candidates Type 1 (Pointing)*7, Naked Triple*1, 隐藏数对(Hidden Pair)*1, Discontinuous Nice Loop*10, Forcing Chain Contradiction*6, Locked Candidates Type 2 (Claiming)*2, 双线风筝(2-String Kite)*2, AIC*2, Naked Single*23, Continuous Nice Loop*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XY-Wing*1, Almost Locked Set Chain*1, Sashimi Swordfish*1, Full House*18, W-Wing*1, Sue de Coq*1, Bivalue Universal Grave + 1*1
438	stuck	-	2690	Locked Candidates Type 1 (Pointing)*5, Locked Pair*1, Naked Triple*1, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*4
439	solved	极端	7774	Naked Single*25, Locked Candidates Type 1 (Pointing)*6, 隐藏数对(Hidden Pair)*2, 隐藏唯一数(Hidden Single)*10, Discontinuous Nice Loop*3, Forcing Chain Contradiction*5, Forcing Chain Verity*2, Locked Candidates Type 2 (Claiming)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, 摩天楼(Skyscraper)*1, Naked Pair*2, Finned X-Wing*1, XY链(XY-Chain)*1, Continuous Nice Loop*1, 三链列(Swordfish)*1, 隐式矩形(Hidden Rectangle)*1, Finned Swordfish*1, AIC*1, Full House*21
440	stuck	-	1366	隐藏唯一数(Hidden Single)*4, Locked Candidates Type 1 (Pointing)*3, 摩天楼(Skyscraper)*1, Finned X-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3
441	solved	极端	4710	隐藏唯一数(Hidden Single)*15, Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*4, 隐藏数对(Hidden Pair)*2, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XZ-Rule*1, Forcing Chain Contradiction*1, Multi Colors 1*1, Discontinuous Nice Loop*1, X-Wing*1, Naked Single*20, Locked Pair*1, 唯一性测试 1*1, 空矩形(Empty Rectangle)*1, XY链(XY-Chain)*2, Sue de Coq*1, W-Wing*1, Full House*20
442	solved	极端	8044	隐藏唯一数(Hidden Single)*4, 隐藏数对(Hidden Pair)*3, Locked Candidates Type 1 (Pointing)*6, Finned Swordfish*1, Discontinuous Nice Loop*3, Almost Locked Set XZ-Rule*4, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*2, Forcing Chain Verity*2, Locked Pair*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Naked Triple*1, 空矩形(Empty Rectangle)*1, Sue de Coq*1, AIC*4, Naked Pair*1, 双线风筝(2-String Kite)*1, Naked Single*33, Continuous Nice Loop*1, Locked Candidates Type 2 (Claiming)*1, XY链(XY-Chain)*1, Full House*19
443	solved	极端	7334	Naked Single*18, 隐藏唯一数(Hidden Single)*14, Discontinuous Nice Loop*10, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*2, 双线风筝(2-String Kite)*1, Locked Candidates Type 1 (Pointing)*3, XY-Wing*1, AIC*2, 隐式矩形(Hidden Rectangle)*1, 三链列(Swordfish)*1, Almost Locked Set Chain*3, Full House*19
444	stuck	-	5644	隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*3, Locked Candidates Type 2 (Claiming)*1, Discontinuous Nice Loop*2, Forcing Chain Contradiction*7, Almost Locked Set XZ-Rule*1, Forcing Chain Verity*2
445	stuck	-	3434	隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*2, Locked Candidates Type 2 (Claiming)*3, 隐式矩形(Hidden Rectangle)*1, Forcing Chain Contradiction*6
446	stuck	-	812	隐藏唯一数(Hidden Single)*13, Locked Candidates Type 1 (Pointing)*1, Naked Triple*1, Forcing Chain Contradiction*1
447	stuck	-	1964	隐藏唯一数(Hidden Single)*1, Locked Candidates Type 2 (Claiming)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*1, Forcing Chain Verity*1
448	stuck	-	956	隐藏唯一数(Hidden Single)*9, Locked Candidates Type 1 (Pointing)*2, Finned X-Wing*1, Discontinuous Nice Loop*1, Almost Locked Set XY-Wing*1
449	stuck	-	3460	Locked Candidates Type 1 (Pointing)*3, AIC*1, 摩天楼(Skyscraper)*1, Discontinuous Nice Loop*1, Forcing Chain Contradiction*4, Almost Locked Set XY-Wing*1, Almost Locked Set XZ-Rule*1
450	stuck	-	3370	隐藏唯一数(Hidden Single)*10, 摩天楼(Skyscraper)*1, 空矩形(Empty Rectangle)*1, Locked Candidates Type 1 (Pointing)*1, Locked Candidates Type 2 (Claiming)*1, Discontinuous Nice Loop*2, Almost Locked Set XY-Wing*1, Forcing Chain Contradiction*4
451	stuck	-	4744	隐藏唯一数(Hidden Single)*6, Locked Candidates Type 1 (Pointing)*1, 双线风筝(2-String Kite)*2, Sue de Coq*1, X链(X-Chain)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Forcing Chain Contradiction*5, Forcing Chain Verity*2
452	solved	极端	12742	隐藏唯一数(Hidden Single)*7, Locked Candidates Type 1 (Pointing)*3, Almost Locked Set XY-Wing*2, Discontinuous Nice Loop*4, Almost Locked Set Chain*1, Forcing Chain Contradiction*16, 多宝鱼(Turbot Fish)*1, Naked Pair*2, Forcing Chain Verity*2, Locked Candidates Type 2 (Claiming)*2, Naked Single*26, Naked Triple*1, AIC*2, Full House*20, 隐式矩形(Hidden Rectangle)*1, 摩天楼(Skyscraper)*1
453	stuck	-	1592	隐藏唯一数(Hidden Single)*3, Locked Candidates Type 1 (Pointing)*1, Forcing Chain Contradiction*3
454	solved	极端	3044	隐藏唯一数(Hidden Single)*20, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Locked Candidates Type 2 (Claiming)*1, Almost Locked Set XZ-Rule*1, Finned Franken Swordfish*1, Forcing Chain Contradiction*1, Sashimi X-Wing*1, Locked Candidates Type 1 (Pointing)*1, Naked Single*17, Full House*19
455	solved	极端	5732	隐藏唯一数(Hidden Single)*9, 隐藏数对(Hidden Pair)*1, Discontinuous Nice Loop*4, Locked Candidates Type 1 (Pointing)*4, Continuous Nice Loop*1, Forcing Chain Contradiction*2, 成组不连续环(Grouped Discontinuous Nice Loop)*1, 空矩形(Empty Rectangle)*1, XY-Wing*1, Naked Single*23, Full House*21, XY链(XY-Chain)*3, Finned X-Wing*1, AIC*4, W-Wing*1
456	solved	极端	6514	隐藏唯一数(Hidden Single)*16, Locked Candidates Type 1 (Pointing)*5, Naked Triple*2, Locked Candidates Type 2 (Claiming)*2, Discontinuous Nice Loop*5, 成组不连续环(Grouped Discontinuous Nice Loop)*4, Almost Locked Set XY-Wing*4, 空矩形(Empty Rectangle)*2, Almost Locked Set Chain*1, 隐藏数对(Hidden Pair)*1, AIC*2, Naked Single*20, 双线风筝(2-String Kite)*1, 成组 AIC*1, Locked Pair*2, Full House*20
457	solved	极端	8146	隐藏唯一数(Hidden Single)*6, Locked Triple*1, Locked Candidates Type 1 (Pointing)*1, Naked Pair*1, Naked Triple*1, 双线风筝(2-String Kite)*1, Finned Swordfish*1, Discontinuous Nice Loop*10, Forcing Chain Contradiction*6, Naked Single*32, Almost Locked Set XY-Wing*2, Sue de Coq*1, AIC*2, Full House*21
458	stuck	-	3740	Naked Single*1, 隐藏唯一数(Hidden Single)*4, Locked Candidates Type 1 (Pointing)*1, Discontinuous Nice Loop*1, Finned Swordfish*1, Forcing Chain Contradiction*6, 隐式矩形(Hidden Rectangle)*1, Locked Candidates Type 2 (Claiming)*1
459	stuck	-	6320	隐藏唯一数(Hidden Single)*15, Finned Swordfish*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Finned Franken Swordfish*1, Forcing Chain Contradiction*9, Locked Candidates Type 2 (Claiming)*1, Locked Candidates Type 1 (Pointing)*1, 成组 AIC*1
460	solved	极端	4152	隐藏唯一数(Hidden Single)*10, Naked Triple*1, 双线风筝(2-String Kite)*2, Finned Swordfish*1, Discontinuous Nice Loop*2, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*2, Almost Locked Set Chain*1, Locked Candidates Type 1 (Pointing)*3, W-Wing*1, XY-Wing*1, Naked Single*22, Full House*21
461	stuck	-	7264	Naked Single*2, 隐藏唯一数(Hidden Single)*4, Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*2, 空矩形(Empty Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*9, Discontinuous Nice Loop*1, Forcing Chain Verity*1
462	solved	极端	9788	隐藏唯一数(Hidden Single)*14, Locked Candidates Type 1 (Pointing)*4, Naked Triple*3, Naked Single*18, Finned Swordfish*1, Almost Locked Set Chain*1, 成组不连续环(Grouped Discontinuous Nice Loop)*5, 成组 AIC*1, Almost Locked Set XY-Wing*4, Forcing Chain Contradiction*4, Locked Candidates Type 2 (Claiming)*1, 隐式矩形(Hidden Rectangle)*2, Discontinuous Nice Loop*2, AIC*4, Continuous Nice Loop*1, Naked Pair*1, 空矩形(Empty Rectangle)*1, XY链(XY-Chain)*3, Full House*20, Remote Pair*1, 唯一性测试 2*1
463	solved	极端	6084	隐藏唯一数(Hidden Single)*16, Naked Single*20, Locked Candidates Type 1 (Pointing)*2, Locked Candidates Type 2 (Claiming)*6, Discontinuous Nice Loop*3, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*2, Forcing Chain Contradiction*1, 双线风筝(2-String Kite)*1, X链(X-Chain)*1, AIC*2, Full House*20, Naked Triple*2, 多宝鱼(Turbot Fish)*1, XY链(XY-Chain)*5, XY-Wing*1, Finned Swordfish*1, W-Wing*1
464	solved	极端	6864	隐藏唯一数(Hidden Single)*18, Locked Candidates Type 1 (Pointing)*4, Locked Candidates Type 2 (Claiming)*3, Naked Pair*1, 双线风筝(2-String Kite)*2, 空矩形(Empty Rectangle)*2, Locked Pair*1, Discontinuous Nice Loop*6, 成组 AIC*2, Naked Single*18, 成组不连续环(Grouped Discontinuous Nice Loop)*1, Almost Locked Set XZ-Rule*1, Almost Locked Set XY-Wing*1, Almost Locked Set Chain*1, Forcing Chain Contradiction*2, Forcing Chain Verity*1, Sashimi X-Wing*1, Finned Swordfish*1, Naked Triple*1, Full House*20
465	solved	极端	7662	Naked Single*22, Full House*21, 隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*5, X-Wing*1, Discontinuous Nice Loop*7, Almost Locked Set XZ-Rule*1, Forcing Chain Verity*4, Forcing Chain Contradiction*1, Almost Locked Set XY-Wing*1, AIC*1, Naked Triple*1, Sue de Coq*1, XYZ-Wing*2, W-Wing*3, 双线风筝(2-String Kite)*1, Locked Candidates Type 2 (Claiming)*1, XY链(XY-Chain)*1
466	solved	极端	6544	隐藏唯一数(Hidden Single)*12, Locked Candidates Type 1 (Pointing)*5, 隐藏数对(Hidden Pair)*2, 空矩形(Empty Rectangle)*1, XYZ-Wing*2, Almost Locked Set XY-Wing*1, 摩天楼(Skyscraper)*2, Discontinuous Nice Loop*6, Naked Single*23, AIC*1, Locked Candidates Type 2 (Claiming)*1, XY-Wing*1, 成组不连续环(Grouped Discontinuous Nice Loop)*6, 成组 AIC*1, Naked Triple*1, Finned Swordfish*2, Full House*21
467	solved	极端	3478	Naked Single*20, 隐藏唯一数(Hidden Single)*17, Locked Candidates Type 1 (Pointing)*5, Locked Candidates Type 2 (Claiming)*1, 隐藏数对(Hidden Pair)*1, 隐式矩形(Hidden Rectangle)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*2, Almost Locked Set XY-Wing*1, Almost Locked Set Chain*1, Continuous Nice Loop*1, AIC*1, Locked Pair*2, X-Wing*1, W-Wing*1, Naked Triple*1, 唯一性测试 3*1, Sashimi Swordfish*1, Full House*20
468	solved	极端	4010	隐藏唯一数(Hidden Single)*10, Locked Candidates Type 1 (Pointing)*7, 双线风筝(2-String Kite)*1, 成组不连续环(Grouped Discontinuous Nice Loop)*3, Forcing Chain Contradiction*2, 成组连续环(Grouped Continuous Nice Loop)*1, Locked Candidates Type 2 (Claiming)*1, XYZ-Wing*1, Naked Pair*2, 空矩形(Empty Rectangle)*1, 隐式矩形(Hidden Rectangle)*1, XY链(XY-Chain)*1, XY-Wing*1, Naked Single*25, Full House*20
469	stuck	-	1146	隐藏唯一数(Hidden Single)*7, Naked Pair*1, Naked Single*2, 唯一性测试 3*1, Finned X-Wing*2, 空矩形(Empty Rectangle)*1, Forcing Chain Contradiction*1
